Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NORTHAMPTON BOROUGH COUNCIL,751026,"Ł38,930.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,STAFFORD BOROUGH COUNCIL,2215845,"Ł26,106.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,CITY OF LINCOLN COUNCIL,2215669,"Ł29,999.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,COVENTRY CITY COUNCIL,2215683,"Ł25,190.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,COVENTRY CITY COUNCIL,2215683,"Ł30,042.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,DERBY CITY COUNCIL,2215692,"Ł28,854.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,WOLVERHAMPTON CITY COUNCIL,2215878,"Ł35,724.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,CITY OF STOKE ON TRENT,2215671,"Ł32,060.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BIRMINGHAM CITY COUNCIL,2215628,"Ł29,541.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BIRMINGHAM CITY COUNCIL,2215628,"Ł44,655.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BIRMINGHAM CITY COUNCIL,2215628,"Ł149,766.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NOTTINGHAM CITY COUNCIL,2215794,"Ł36,869.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NOTTINGHAM CITY COUNCIL,2215794,"Ł70,990.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,LEICESTER CITY COUNCIL,2215740,"Ł32,747.00",Rates prepayment
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,LEICESTER CITY COUNCIL,2215740,"Ł25,190.00",Rates prepayment
Ministry of Justice,HMCTS,03-Oct-12,223001-Printing Postage and Office expenditure,GZ999-North West Region,ROYAL MAIL GROUP PLC,2194298,"Ł25,903.52",NW Region - Royal Mail variable charges - Jun 12 - Mar 13 - Account 166288000
Ministry of Justice,HMCTS,17-Oct-12,223000-Other Expenditure,GZ999-North West Region,JONATHAN CAREY DESIGN LTD,2210150,"Ł39,487.00",Liverpool City Square - Retiring Room Furniture as per quote: JC3456.3
Ministry of Justice,HMCTS,23-Oct-12,532000-Tangible GBV - Additions,GZ999-North West Region,HENRY BOOT CONSTRUCTION LTD,2216248,"Ł94,666.53",Liverpool QEII Crown Court - BMS and LV panel replacement as per your tender submission
Ministry of Justice,HMCTS,16-Oct-12,532000-Tangible GBV - Additions,GZ999-North West Region,HENRY BOOT CONSTRUCTION LTD,2207255,"Ł119,138.31",Relocation of Employment Tribunal office to 3rd floor.
Ministry of Justice,HMCTS,12-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LANCASHIRE COUNTY COUNCIL,2204567,"Ł108,992.21",service charge for use of Lancaster Castle 11-12
Ministry of Justice,HMCTS,16-Oct-12,222001-Maintenance,GZ999-North West Region,TELEREAL TRILLIUM,2207986,"Ł68,587.42","Boulton House, Manchester - CPAR stage 8 approved"
Ministry of Justice,HMCTS,10-Oct-12,261000-Fuel and Utilities,GZ999-North West Region,UNITED UTILITIES WATER PLC,2202661,"Ł32,609.41",NW regional consolidated A/C - water usage - United Utilities - Apr 11 - Mar 12
Ministry of Justice,HMCTS,05-Oct-12,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2195937,"Ł130,226.55",Payment made for franking machine re-credits for HMCTS and MoJ
Ministry of Justice,HMCTS,12-Oct-12,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2204690,"Ł151,719.00",Payment made for franking machine re-credits for HMCTS and MoJ
Ministry of Justice,HMCTS,19-Oct-12,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2213343,"Ł135,273.00",Payment made for franking machine re-credits for HMCTS and MoJ
Ministry of Justice,HMCTS,26-Oct-12,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2222238,"Ł132,595.00",Payment made for franking machine re-credits for HMCTS and MoJ
Ministry of Justice,HMCTS,16-Oct-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2207179,"Ł299,053.15",North West Region - Managed and contractual hard services: April 12 - March 13. Contract no: 0073-4-Works/FM-SW-RFI refers.
Ministry of Justice,HMCTS,16-Oct-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2207179,"Ł485,222.70",North West Region - Contactual Soft Services: April 12 - March 13 - Contract no: 0073-4-Works/FM-SW-RFI refers.
Ministry of Justice,HMCTS,16-Oct-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2207179,"Ł113,243.91",NW Region - Ad hoc hard services: Apr 12 - Mar 13.
Ministry of Justice,HMCTS,23-Oct-12,222003-CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2216165,"Ł32,042.22",File clearence (12-13W 009)
Ministry of Justice,HMCTS,24-Oct-12,261000-Fuel and Utilities,GZ999-North West Region,BRITISH GAS BUSINESS,2219167,"Ł26,484.23",NW Region consolidated A/c - Electricity - British Gas - April 11 - October 12
Ministry of Justice,HMCTS,19-Oct-12,262000-SCA Costs,GZ999-North West Region,UK COURT SERVICES LTD,2214368,"Ł491,885.00",Manchester- UK Court Services Ltd (WR12 7LJ) - Unitary Charges for Manchester PFI - Monthly
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,CARLISLE CITY COUNCIL,2215655,"Ł26,793.00",
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2215769,"Ł55,418.00",
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2215769,"Ł27,251.00",
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2215769,"Ł54,502.00",
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2215769,"Ł240,450.00",Greater Manchester rates
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,PRESTON CITY COUNCIL,2215803,"Ł54,044.00",
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LIVERPOOL CITY COUNCIL,2215742,"Ł132,820.00",Rates - Merseyside
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LIVERPOOL CITY COUNCIL,2215742,"Ł73,738.00",
Ministry of Justice,HMCTS,05-Oct-12,223001-Printing Postage and Office expenditure,HZ999-North East Region,ROYAL MAIL GROUP PLC,2196761,"Ł127,295.77",North East Consol Account - Variable service contract continuation replacing PO 20000143837 - Royal Mail - 12/13
Ministry of Justice,HMCTS,19-Oct-12,261000-Fuel and Utilities,HZ999-North East Region,CORONA ENERGY,2213020,"Ł31,907.04",North East Consol Account - Gas - Corona 12-13
Ministry of Justice,HMCTS,16-Oct-12,532000-Tangible GBV - Additions,HZ999-North East Region,SCHINDLER LTD,2207902,"Ł30,282.71","Newcastle upon Tyne CCC - Replacement of 3 no Scenic Lifts			"
Ministry of Justice,HMCTS,09-Oct-12,532000-Tangible GBV - Additions,HZ999-North East Region,SCHINDLER LTD,2199365,"Ł30,282.71","Newcastle upon Tyne CCC - Replacement of 3 no Scenic Lifts			"
Ministry of Justice,HMCTS,04-Oct-12,223000-Other Expenditure,HZ999-North East Region,NATIONAL OFFENDERS MANAGEMENT SERVICE (NOMS),1635,"Ł80,340.68",National consolidated printing invoice
Ministry of Justice,HMCTS,09-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,MPS2 LTD,2199153,"Ł39,875.00",Rent
Ministry of Justice,HMCTS,16-Oct-12,223001-Printing Postage and Office expenditure,HZ999-North East Region,XEROX FINANCE LTD,2208093,"Ł49,243.27",North East Region consolidated account - RENTAL CHARGES - 12/13 - Xerox Finance
Ministry of Justice,HMCTS,05-Oct-12,532000-Tangible GBV - Additions,HZ999-North East Region,ISG CONSTRUCTION LTD,2195777,"Ł208,650.00","Wakefield County Court - Fit out works at  Emerald House, Mulberry Way, Wakefield, WF1 2QN			"
Ministry of Justice,HMCTS,23-Oct-12,532000-Tangible GBV - Additions,HZ999-North East Region,ISG CONSTRUCTION LTD,2216293,"Ł100,000.00","Wakefield County Court - Fit out works at  Emerald House, Mulberry Way, Wakefield, WF1 2QN			"
Ministry of Justice,HMCTS,02-Oct-12,223000-Other Expenditure,HZ999-North East Region,ISG CONSTRUCTION LTD,2190959,"Ł102,281.00",Emerald House - Supply funiture for Emerald House Wakefield as quoted
Ministry of Justice,HMCTS,16-Oct-12,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2207179,"Ł562,300.45",HA102 Consolidated - North East Estate Managed Fixed Soft Services 12-13
Ministry of Justice,HMCTS,16-Oct-12,222003-CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2207179,"Ł289,142.32",HA102 Consolidated - North East Estate Managed Hard Services 12-13
Ministry of Justice,HMCTS,09-Oct-12,262000-SCA Costs,HZ999-North East Region,MODERN COURTS (HUMBERSIDE) LTD,2199136,"Ł314,091.34","Beverley, Hull & Bridlington - Modern Courts (Humberside) Ltd (BR8 7AG) - Unitary Charges for Humberside PFI - Monthly"
Ministry of Justice,HMCTS,09-Oct-12,262000-SCA Costs,HZ999-North East Region,MODERN COURTS (HUMBERSIDE) LTD,2199136,"Ł45,987.73","Beverley, Hull & Bridlington - Modern Courts (Humberside) Ltd (BR8 7AG) - Unitary Charges for Humberside PFI - Monthly"
Ministry of Justice,HMCTS,24-Oct-12,261000-Fuel and Utilities,HZ999-North East Region,BRITISH GAS BUSINESS,2219167,"Ł34,941.01",North East Consol Account - Electricity - British Gas 11-12 contract continuation replacing PO 20000128709
Ministry of Justice,HMCTS,24-Oct-12,261000-Fuel and Utilities,HZ999-North East Region,BRITISH GAS BUSINESS,2219167,"Ł32,077.42",North East Consol Account - Electricity - British Gas 11-12 contract continuation replacing PO 20000128709
Ministry of Justice,HMCTS,23-Oct-12,262000-SCA Costs,HZ999-North East Region,PALECASTLE LTD,2217423,"Ł96,927.17",Sheffield - Palecastle Ltd (WA14 2EX) - Unitary Charges for Sheffield PFI - Monthly
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,SHEFFIELD CITY COUNCIL,2215823,"Ł83,814.00",Rates
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,BRADFORD METROPOLITAN COUNCIL,2215641,"Ł56,334.00",Rates
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,HULL CITY COUNCIL,2215729,"Ł31,831.00",Rates
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,NEWCASTLE UPON TYNE CITY COUNCIL,2215783,"Ł67,784.00",Rates
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,2215811,"Ł26,564.00",Rates
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,SHEFFIELD CITY COUNCIL,2215823,"Ł41,449.00",Rates
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,LEEDS CITY COUNCIL,2215739,"Ł66,410.00",Rates
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,LEEDS CITY COUNCIL,2215739,"Ł51,296.00",Rates
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,MIDDLESBROUGH COUNCIL,2215776,"Ł64,578.00",Rates
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,MIDDLESBROUGH COUNCIL,2215776,"Ł30,457.00",Rates
Ministry of Justice,HMCTS,19-Oct-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS PLEXUS LAW#DX 144481,2212790,"Ł26,429.70",
Ministry of Justice,HMCTS,05-Oct-12,226000-Court Costs,SL999-Centralised Frontline,MESSRS BYRNE & PARTNERSHIPS#DX 392,740687,"Ł47,081.55",
Ministry of Justice,HMCTS,01-Oct-12,211000-Judicial Salaries - Salaried,SL999-Centralised Frontline,JUDICIAL PENSIONS SCHEME,1626,"Ł2,722,382.53",
Ministry of Justice,HMCTS,01-Oct-12,211000-Judicial Salaries - Salaried,SL999-Centralised Frontline,JUDICIAL PENSIONS SCHEME,1626,"Ł3,379,999.73",
Ministry of Justice,HMCTS,11-Oct-12,211000-Judicial Salaries - Salaried,SL999-Centralised Frontline,JUDICIAL PENSIONS SCHEME,1656,"Ł2,717,970.12",
Ministry of Justice,HMCTS,11-Oct-12,211000-Judicial Salaries - Salaried,SL999-Centralised Frontline,JUDICIAL PENSIONS SCHEME,1656,"Ł3,365,215.86",
Ministry of Justice,HMCTS,19-Oct-12,262000-SCA Costs,SL999-Centralised Frontline,CABLE & WIRELESS WORLDWIDE,2212968,"Ł25,176.33",
Ministry of Justice,HMCTS,19-Oct-12,262000-SCA Costs,SL999-Centralised Frontline,CABLE & WIRELESS WORLDWIDE,2212968,"Ł138,621.54",Prison  to Courts Video Links
Ministry of Justice,HMCTS,31-Oct-12,262000-SCA Costs,SL999-Centralised Frontline,CABLE & WIRELESS WORLDWIDE,2226975,"Ł100,648.57",Prison & Courts Video Link - Refresh Phase 3 12/13
Ministry of Justice,HMCTS,18-Oct-12,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,749559,,This is made up of multiple payments to third parties.
Ministry of Justice,HMCTS,25-Oct-12,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,753171,,This is made up of multiple payments to third parties.
Ministry of Justice,HMCTS,25-Oct-12,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,755270,,This is made up of multiple payments to third parties.
Ministry of Justice,HMCTS,25-Oct-12,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,754625,,This is made up of multiple payments to third parties.
Ministry of Justice,HMCTS,04-Oct-12,710100-Creditors < 1 year - Other Taxation & Social Security,WW000-Balance Sheet,HMRC,1632,"Ł185,022.41",
Ministry of Justice,HMCTS,04-Oct-12,710100-Creditors < 1 year - Other Taxation & Social Security,WW000-Balance Sheet,HMRC,1633,"Ł53,294.52",
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,CITY OF LONDON,2215670,"Ł64,588.00",
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,LONDON BOROUGH OF ISLINGTON,2215758,"Ł80,782.00",
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,LONDON BOROUGH OF CAMDEN,2215747,"Ł31,309.00",
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,LONDON BOROUGH OF CAMDEN,2215747,"Ł40,152.00",
Ministry of Justice,HMCTS,23-Oct-12,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,LONDON BOROUGH OF CAMDEN,2215747,"Ł58,794.00",
